date,fighter_a,fighter_b,odds_a,odds_b
2021-10-30,Marcin Tybura,Alexander Volkov,210.0,-260.0
2021-10-30,Tagir Ulanbekov,Allan Nascimento,-425.0,320.0
2021-10-30,Jan Blachowicz,Glover Teixeira,-265.0,215.0
2021-11-06,Justin Gaethje,Michael Chandler,-210.0,175.0
2021-11-06,Colby Covington,Kamaru Usman,250.0,-320.0
2021-11-06,John Allan,Dustin Jacoby,300.0,-400.0
2021-11-06,Marlon Vera,Frankie Edgar,-190.0,160.0
2021-11-06,Alex Pereira,Andreas Michailidis,-280.0,225.0
2021-11-06,Phil Hawes,Chris Curtis,-335.0,260.0
2021-11-06,CJ Vergara,Ode Osbourne,170.0,-200.0
2021-11-06,Zhang Weili,Rose Namajunas,-120.0,100.0
2021-11-06,Edmen Shahbazyan,Nassourdine Imavov,100.0,-120.0
2021-11-13,Max Holloway,Yair Rodriguez,-675.0,475.0
2021-11-13,Khaos Williams,Miguel Baeza,140.0,-160.0
2021-11-13,Marcos Rogerio de Lima,Ben Rothwell,145.0,-165.0
2021-11-13,Kennedy Nzechukwu,Da Woon Jung,105.0,-125.0
2021-11-13,Song Yadong,Julio Arce,-145.0,125.0
2021-11-13,Thiago Moises,Joel Alvarez,-240.0,195.0
2021-11-20,Sean Brady,Michael Chiesa,-190.0,160.0
2021-11-20,Aoriqileng,Cody Durden,145.0,-165.0
2021-11-20,Loma Lookboonmee,Loopy Godinez,130.0,-150.0
2021-11-20,Luana Pinheiro,Sam Hughes,-380.0,290.0
2021-11-20,Ketlen Vieira,Miesha Tate,100.0,-120.0
2021-12-04,Jamahal Hill,Jimmy Crute,165.0,-195.0
2021-12-04,Dusko Todorovic,Maki Pitolo,-180.0,155.0
2021-12-04,Jose Aldo,Rob Font,110.0,-130.0
2021-12-04,Mickey Gall,Alex Morono,200.0,-250.0
2021-12-04,Brendan Allen,Chris Curtis,-365.0,280.0
2021-12-04,Rafael Fiziev,Brad Riddell,-125.0,105.0
2021-12-04,Manel Kape,Zhalgas Zhumagulov,-320.0,250.0
2021-12-04,Alonzo Menifield,William Knight,-170.0,150.0
2021-12-04,Darian Weeks,Bryan Barberena,125.0,-145.0
2021-12-04,Louis Smolka,Vince Morales,-165.0,145.0
2021-12-11,Pedro Munhoz,Dominick Cruz,-110.0,-110.0
2021-12-11,Josh Emmett,Dan Ige,-130.0,110.0
2021-12-11,Bruno Silva,Jordan Wright,-310.0,245.0
2021-12-11,Dustin Poirier,Charles Oliveira,-130.0,110.0
2021-12-11,Priscila Cachoeira,Gillian Robertson,270.0,-350.0
2021-12-11,Eryk Anders,Andre Muniz,170.0,-200.0
2021-12-11,Geoff Neal,Santiago Ponzinibbio,110.0,-130.0
2021-12-11,Sean O'Malley,Raulian Paiva,-305.0,240.0
2021-12-11,Erin Blanchfield,Miranda Maverick,130.0,-150.0
2021-12-11,Amanda Nunes,Julianna Pena,-1125.0,700.0
2021-12-11,Cody Garbrandt,Kai Kara-France,-145.0,125.0
2021-12-18,Gerald Meerschaert,Dustin Stoltzfus,-235.0,190.0
2021-12-18,Stephen Thompson,Belal Muhammad,-235.0,190.0
2021-12-18,Angela Hill,Amanda Lemos,230.0,-290.0
2021-12-18,Derrick Lewis,Chris Daukaus,120.0,-140.0
2021-12-18,Mateusz Gamrot,Diego Ferreira,-250.0,200.0
2021-12-18,Raquel Pennington,Macy Chiasson,-135.0,115.0
2021-12-18,Ricky Simon,Raphael Assuncao,-300.0,235.0
2022-01-15,Court McGee,Ramiz Brahimaj,105.0,-125.0
2022-01-15,Brandon Royval,Rogerio Bontorin,-155.0,135.0
2022-01-15,Jamie Pickett,Joseph Holmes,125.0,-145.0
2022-01-22,Jasmine Jasudavicius,Kay Hansen,160.0,-190.0
2022-01-22,Deiveson Figueiredo,Brandon Moreno,165.0,-195.0
2022-01-22,Saimon Oliveira,Tony Gravely,210.0,-260.0
2022-01-22,Ciryl Gane,Francis Ngannou,-160.0,135.0
2022-01-22,Raoni Barcelos,Victor Henry,-500.0,380.0
2022-01-22,Said Nurmagomedov,Cody Stamann,-180.0,155.0
2022-01-22,Pete Rodriguez,Jack Della Maddalena,330.0,-420.0
2022-01-22,Trevin Giles,Michael Morales,-110.0,-110.0
2022-01-22,Michel Pereira,Andre Fialho,-300.0,240.0
2022-02-05,Brendan Allen,Sam Alvey,-400.0,300.0
2022-02-05,Punahele Soriano,Nick Maximov,-190.0,160.0
2022-02-05,Jack Hermansson,Sean Strickland,200.0,-250.0
2022-02-05,Shavkat Rakhmonov,Carlston Harris,-280.0,225.0
2022-02-12,Renato Moicano,Alexander Hernandez,-150.0,130.0
2022-02-12,Derrick Lewis,Tai Tuivasa,-165.0,145.0
2022-02-12,Kyler Phillips,Marcelo Rojo,-435.0,330.0
2022-02-12,Israel Adesanya,Robert Whittaker,-310.0,245.0
2022-02-12,William Knight,Maxim Grishin,140.0,-160.0
2022-02-12,Jacob Malkoun,AJ Dobson,-110.0,-110.0
2022-02-12,Derek Brunson,Jared Cannonier,140.0,-160.0
2022-02-12,Carlos Ulberg,Fabio Cherant,-265.0,215.0
2022-02-12,Casey O'Neill,Roxanne Modafferi,-350.0,270.0
2022-02-19,Mario Bautista,Jay Perrin,-350.0,270.0
2022-02-19,Kyle Daukaus,Jamie Pickett,-335.0,260.0
2022-02-19,David Onama,Gabriel Benitez,-195.0,165.0
2022-02-19,Johnny Walker,Jamahal Hill,185.0,-225.0
2022-02-19,Joaquin Buckley,Abdul Razak Alhassan,-155.0,135.0
2022-02-26,Misha Cirkunov,Wellington Turman,-150.0,130.0
2022-02-26,Priscila Cachoeira,Ji Yeon Kim,155.0,-180.0
2022-02-26,Jonathan Martinez,Alejandro Perez,-310.0,245.0
2022-02-26,Joel Alvarez,Arman Tsarukyan,215.0,-265.0
2022-02-26,Victor Altamirano,Carlos Hernandez,150.0,-170.0
2022-02-26,Armen Petrosyan,Gregory Rodrigues,120.0,-140.0
2022-03-05,Jalin Turner,Jamie Mullarkey,-160.0,140.0
2022-03-05,Kevin Holland,Alex Oliveira,-435.0,330.0
2022-03-05,Serghei Spivac,Greg Hardy,-180.0,155.0
2022-03-05,Nicolae Negumereanu,Kennedy Nzechukwu,115.0,-135.0
2022-03-05,Umar Nurmagomedov,Brian Kelleher,-1000.0,650.0
2022-03-05,Michal Oleksiejczuk,Dustin Jacoby,165.0,-195.0
2022-03-05,Marina Rodriguez,Yan Xiaonan,-305.0,240.0
2022-03-05,Renato Moicano,Rafael Dos Anjos,160.0,-190.0
2022-03-05,Colby Covington,Jorge Masvidal,-310.0,245.0
2022-03-05,Tim Elliott,Tagir Ulanbekov,190.0,-235.0
2022-03-12,Azamat Murzakanov,Tafon Nchukwi,-200.0,170.0
2022-03-12,Magomed Ankalaev,Thiago Santos,-630.0,450.0
2022-03-12,Matthew Semelsberger,AJ Fletcher,-195.0,165.0
2022-03-12,Miranda Maverick,Sabina Mazo,-365.0,280.0
2022-03-12,JJ Aldrich,Gillian Robertson,100.0,-120.0
2022-03-12,Khalil Rountree Jr.,Karl Roberson,125.0,-145.0
2022-03-12,Bruno Silva,Alex Pereira,180.0,-220.0
2022-03-12,Drew Dober,Terrance McKinney,-155.0,135.0
2022-03-12,Javid Basharat,Trevin Jones,-190.0,160.0
2022-03-12,Dalcha Lungiambula,Cody Brundage,-145.0,125.0
2022-03-19,Elise Reed,Cory McKenna,235.0,-300.0
2022-03-19,Molly McCann,Luana Carolina,-140.0,120.0
2022-03-19,Takashi Sato,Gunnar Nelson,385.0,-525.0
2022-03-19,Paul Craig,Nikita Krylov,170.0,-200.0
2022-03-19,Dan Hooker,Arnold Allen,-110.0,-110.0
2022-03-19,Muhammad Mokaev,Cody Durden,-490.0,360.0
2022-03-19,Ilia Topuria,Jai Herbert,-600.0,435.0
2022-03-19,Sergei Pavlovich,Shamil Abdurakhimov,-350.0,270.0
2022-03-19,Alexander Volkov,Tom Aspinall,115.0,-135.0
2022-03-26,Chris Gutierrez,Batgerel Danaa,135.0,-155.0
2022-03-26,David Dvorak,Matheus Nicolau,-125.0,105.0
2022-03-26,Chris Daukaus,Curtis Blaydes,435.0,-600.0
2022-03-26,Bryan Barberena,Matt Brown,-115.0,-105.0
2022-03-26,Neil Magny,Max Griffin,-280.0,225.0
2022-03-26,Askar Askarov,Kai Kara-France,-450.0,340.0
2022-03-26,Manon Fiorot,Jennifer Maia,-510.0,375.0
2022-03-26,Alexa Grasso,Joanne Wood,-305.0,240.0
2022-03-26,Denis Tiuliulin,Aliaskhab Khizriev,650.0,-1000.0
2022-03-26,Karol Rosa,Sara McMann,-275.0,220.0
2022-04-09,Raquel Pennington,Aspen Ladd,-155.0,135.0
2022-04-09,Josh Fremd,Anthony Hernandez,165.0,-195.0
2022-04-09,Mickey Gall,Mike Malott,150.0,-170.0
2022-04-09,Khamzat Chimaev,Gilbert Burns,-510.0,375.0
2022-04-09,Alexander Volkanovski,Chan Sung Jung,-600.0,435.0
2022-04-09,Petr Yan,Aljamain Sterling,-410.0,310.0
2022-04-16,Ange Loosa,Mounir Lazzez,175.0,-210.0
2022-04-16,Devin Clark,William Knight,-190.0,160.0
2022-04-16,Caio Borralho,Gadzhi Omargadzhiev,100.0,-120.0
2022-04-16,Vicente Luque,Belal Muhammad,-180.0,155.0
2022-04-16,Andre Fialho,Miguel Baeza,155.0,-180.0
2022-04-23,Aoriqileng,Cameron Else,-225.0,185.0
2022-04-23,Dwight Grant,Sergey Khandozhko,105.0,-125.0
2022-04-23,Preston Parsons,Evan Elder,-150.0,130.0
2022-04-23,Marcin Prachnio,Philipe Lins,-125.0,105.0
2022-04-23,Jéssica Andrade,Amanda Lemos,-235.0,190.0
2022-04-23,Maycee Barber,Montana De La Rosa,-180.0,155.0
2022-04-23,Marc-Andre Barriault,Jordan Wright,-220.0,180.0
2022-04-23,Tyson Pedro,Ike Villanueva,-630.0,450.0
2022-04-30,Yohan Lainesse,Gabe Green,-105.0,-115.0
2022-04-30,Gerald Meerschaert,Krzysztof Jotko,170.0,-200.0
2022-04-30,Daniel Lacerda,Francisco Figueiredo,-125.0,105.0
2022-04-30,Rob Font,Marlon Vera,-105.0,-115.0
2022-04-30,Andre Fili,Joanderson Brito,-260.0,210.0
2022-05-07,Loopy Godinez,Ariane Carnelossi,-195.0,165.0
2022-05-07,Justin Gaethje,Charles Oliveira,110.0,-130.0
2022-05-07,Tracy Cortez,Melissa Gatto,-125.0,105.0
2022-05-07,Matt Schnell,Brandon Royval,210.0,-260.0
2022-05-07,Norma Dumont,Macy Chiasson,-220.0,180.0
2022-05-07,Marcos Rogerio de Lima,Blagoy Ivanov,135.0,-155.0
2022-05-07,Ovince Saint Preux,Mauricio Rua,-260.0,210.0
2022-05-07,Danny Roberts,Francisco Trinaldo,-130.0,110.0
2022-05-07,Randy Brown,Khaos Williams,-115.0,-105.0
2022-05-07,Andre Fialho,Cameron VanCamp,-475.0,350.0
2022-05-07,CJ Vergara,Kleydson Rodrigues,300.0,-400.0
2022-05-07,Rose Namajunas,Carla Esparza,-235.0,190.0
2022-05-14,Manuel Torres,Frank Camacho,-135.0,115.0
2022-05-14,Tatsuro Taira,Carlos Candelario,-320.0,250.0
2022-05-14,Ion Cutelaba,Ryan Spann,-240.0,195.0
2022-05-14,Jan Blachowicz,Aleksandar Rakic,170.0,-200.0
2022-05-14,Louis Smolka,Davey Grant,230.0,-290.0
2022-05-14,Jake Hadley,Allan Nascimento,-210.0,175.0
2022-05-14,Angela Hill,Virna Jandiroba,185.0,-225.0
2022-05-21,Michel Pereira,Santiago Ponzinibbio,-145.0,125.0
2022-05-21,Tabatha Ricci,Polyana Viana,-130.0,110.0
2022-05-21,Eryk Anders,JunYong Park,160.0,-205.0
2022-05-21,Alen Amedovski,Joseph Holmes,170.0,-200.0
2022-05-21,Uros Medic,Omar Morales,115.0,-135.0
2022-05-21,Elise Reed,Sam Hughes,-140.0,120.0
2022-05-21,Chidi Njokuani,Dusko Todorovic,-250.0,200.0
2022-05-21,Jonathan Martinez,Vince Morales,-280.0,225.0
2022-05-21,Ketlen Vieira,Holly Holm,180.0,-220.0
2022-06-04,Ode Osbourne,Zarrukh Adashev,-200.0,170.0
2022-06-04,Andreas Michailidis,Rinat Fakhretdinov,220.0,-275.0
2022-06-04,Karine Silva,Poliana Botelho,-125.0,105.0
2022-06-04,Karolina Kowalkiewicz,Felice Herrig,-105.0,-115.0
2022-06-04,Benoît Saint Denis,Niklas Stolze,-160.0,140.0
2022-06-04,Zhalgas Zhumagulov,Jeff Molina,155.0,-180.0
2022-06-04,Askar Mozharov,Alonzo Menifield,220.0,-275.0
2022-06-04,Alexander Volkov,Jairzinho Rozenstruik,-170.0,150.0
2022-06-04,Erin Blanchfield,JJ Aldrich,-475.0,350.0
2022-06-04,Movsar Evloev,Dan Ige,-410.0,310.0
2022-06-11,Zhang Weili,Joanna Jedrzejczyk,-160.0,140.0
2022-06-11,Steve Garcia,Maheshate,-200.0,170.0
2022-06-11,Brendan Allen,Jacob Malkoun,-290.0,230.0
2022-06-11,Valentina Shevchenko,Taila Santos,-630.0,450.0
2022-06-11,Ramazan Emeev,Jack Della Maddalena,160.0,-190.0
2022-06-11,Jake Matthews,Andre Fialho,-120.0,100.0
2022-06-11,Jiří Procházka,Glover Teixeira,-225.0,185.0
2022-06-18,Albert Duraev,Joaquin Buckley,-230.0,195.0
2022-06-18,Gregory Rodrigues,Julian Marquez,-170.0,145.0
2022-06-18,Roman Dolidze,Kyle Daukaus,205.0,-245.0
2022-06-18,Natalia Silva,Jasmine Jasudavicius,220.0,-260.0
2022-06-18,Phil Hawes,Deron Winn,-250.0,210.0
2022-06-18,Josh Emmett,Calvin Kattar,235.0,-280.0
2022-06-18,Tim Means,Kevin Holland,280.0,-340.0
2022-06-18,Court McGee,Jeremiah Wells,105.0,-125.0
2022-06-25,Nate Maness,Umar Nurmagomedov,650.0,-950.0
2022-06-25,JP Buys,Cody Durden,-125.0,105.0
2022-06-25,Mario Bautista,Brian Kelleher,-200.0,170.0
2022-06-25,Arman Tsarukyan,Mateusz Gamrot,-240.0,200.0
2022-06-25,Thiago Moises,Christos Giagos,-240.0,200.0
2022-06-25,Chris Curtis,Rodolfo Vieira,-115.0,-105.0
2022-06-25,Neil Magny,Shavkat Rakhmonov,350.0,-435.0
2022-06-25,Carlos Ulberg,Tafon Nchukwi,135.0,-155.0
2022-07-02,Jared Cannonier,Israel Adesanya,420.0,-540.0
2022-07-02,Sean Strickland,Alex Pereira,-125.0,105.0
2022-07-02,Bryan Barberena,Robbie Lawler,-120.0,100.0
2022-07-02,Maycee Barber,Jessica Eye,-315.0,260.0
2022-07-02,Brad Tavares,Dricus Du Plessis,145.0,-170.0
2022-07-02,Uriah Hall,Andre Muniz,285.0,-345.0
2022-07-02,Alexander Volkanovski,Max Holloway,-180.0,155.0
2022-07-02,Donald Cerrone,Jim Miller,160.0,-190.0
2022-07-02,Jalin Turner,Brad Riddell,-150.0,130.0
2022-07-09,Said Nurmagomedov,Douglas Silva de Andrade,-475.0,380.0
2022-07-09,Armen Petrosyan,Caio Borralho,210.0,-250.0
2022-07-09,Karl Roberson,Kennedy Nzechukwu,135.0,-155.0
2022-07-09,Ricky Turcios,Aiemann Zahabi,-230.0,195.0
2022-07-09,Rafael Dos Anjos,Rafael Fiziev,180.0,-210.0
2022-07-09,David Onama,Garrett Armfield,-750.0,550.0
2022-07-09,Cody Brundage,Tresean Gore,135.0,-155.0
2022-07-16,Dustin Jacoby,Da Woon Jung,105.0,-125.0
2022-07-16,Dwight Grant,Dustin Stoltzfus,115.0,-135.0
2022-07-16,Ricky Simon,Jack Shore,145.0,-170.0
2022-07-16,Matt Schnell,Sumudaerji,220.0,-260.0
2022-07-16,Yair Rodriguez,Brian Ortega,165.0,-195.0
2022-07-16,Dalcha Lungiambula,Punahele Soriano,210.0,-250.0
2022-07-16,Miesha Tate,Lauren Murphy,-205.0,175.0
2022-07-16,Muslim Salikhov,Li Jingliang,-155.0,135.0
2022-07-16,Amanda Lemos,Michelle Waterson-Gomez,-315.0,260.0
2022-07-23,Nikita Krylov,Alexander Gustafsson,-200.0,170.0
2022-07-23,Chris Curtis,Jack Hermansson,-110.0,-110.0
2022-07-23,Paddy Pimblett,Jordan Leavitt,-275.0,230.0
2022-07-23,Muhammad Mokaev,Charles Johnson,-500.0,400.0
2022-07-23,Claudio Silva,Nicolas Dalby,185.0,-215.0
2022-07-23,Molly McCann,Hannah Goldy,-460.0,370.0
2022-07-23,Curtis Blaydes,Tom Aspinall,135.0,-155.0
2022-07-23,Volkan Oezdemir,Paul Craig,-145.0,125.0
2022-07-30,Magomed Ankalaev,Anthony Smith,-610.0,460.0
2022-07-30,Alexandre Pantoja,Alex Perez,-195.0,165.0
2022-07-30,Julianna Peña,Amanda Nunes,205.0,-245.0
2022-07-30,Kai Kara-France,Brandon Moreno,180.0,-210.0
2022-07-30,Sergei Pavlovich,Derrick Lewis,-155.0,135.0
2022-07-30,Matthew Semelsberger,Alex Morono,-190.0,160.0
2022-07-30,Ihor Potieria,Nicolae Negumereanu,120.0,-140.0
2022-07-30,Michael Morales,Adam Fugitt,-600.0,450.0
2022-07-30,Joselyne Edwards,Ji Yeon Kim,-120.0,100.0
2022-07-30,Drew Dober,Rafael Alves,-165.0,140.0
2022-08-06,Geoff Neal,Vicente Luque,180.0,-210.0
2022-08-06,Jamahal Hill,Thiago Santos,-320.0,265.0
2022-08-06,Takashi Sato,Bryan Battle,270.0,-325.0
2022-08-06,Zac Pauga,Mohammed Usman,-280.0,235.0
2022-08-06,Serghei Spivac,Augusto Sakai,-315.0,260.0
2022-08-06,Michal Oleksiejczuk,Sam Alvey,-720.0,520.0
2022-08-06,Mayra Bueno Silva,Stephanie Egger,100.0,-120.0
2022-08-13,David Onama,Nate Landwehr,-340.0,280.0
2022-08-13,Loopy Godinez,Angela Hill,-330.0,275.0
2022-08-13,Marlon Vera,Dominick Cruz,-225.0,190.0
2022-08-13,Devin Clark,Azamat Murzakanov,130.0,-150.0
2022-08-13,Ode Osbourne,Tyson Nam,-460.0,370.0
2022-08-13,Iasmin Lucindo,Yazmin Jauregui,180.0,-210.0
2022-08-13,Bruno Silva,Gerald Meerschaert,-295.0,245.0
2022-08-20,Aoriqileng,Jay Perrin,-125.0,105.0
2022-08-20,Marcin Tybura,Alexandr Romanov,265.0,-320.0
2022-08-20,Paulo Costa,Luke Rockhold,-330.0,275.0
2022-08-20,Ange Loosa,AJ Fletcher,140.0,-165.0
2022-08-20,Leon Edwards,Kamaru Usman,260.0,-315.0
2022-08-20,Francisco Figueiredo,Amir Albazi,400.0,-500.0
2022-08-20,Jose Aldo,Merab Dvalishvili,135.0,-155.0
2022-08-20,Tyson Pedro,Harry Hunsucker,-850.0,600.0
2022-09-03,Alessio Di Chirico,Roman Kopylov,-105.0,-115.0
2022-09-03,Abus Magomedov,Dustin Stoltzfus,-295.0,245.0
2022-09-03,Nassourdine Imavov,Joaquin Buckley,-250.0,210.0
2022-09-03,Robert Whittaker,Marvin Vettori,-210.0,180.0
2022-09-03,Ciryl Gane,Tai Tuivasa,-475.0,380.0
2022-09-03,Cristian Quinonez,Khalid Taha,105.0,-125.0
2022-09-03,Benoît Saint Denis,Gabriel Miranda,-300.0,250.0
2022-09-03,Ailin Perez,Stephanie Egger,220.0,-260.0
2022-09-10,Norma Dumont,Danyelle Wolf,-360.0,295.0
2022-09-10,Nate Diaz,Tony Ferguson,130.0,-150.0
2022-09-10,Elise Reed,Melissa Martinez,150.0,-175.0
2022-09-10,Kevin Holland,Khamzat Chimaev,440.0,-580.0
2022-09-10,Jamie Pickett,Denis Tiuliulin,-130.0,110.0
2022-09-10,Daniel Rodriguez,Li Jingliang,-170.0,145.0
2022-09-10,Darian Weeks,Yohan Lainesse,-120.0,100.0
2022-09-10,Macy Chiasson,Irene Aldana,165.0,-195.0
2022-09-10,Ion Cutelaba,Johnny Walker,-180.0,155.0
2022-09-17,Javid Basharat,Tony Gravely,-165.0,140.0
2022-09-17,Joe Pyfer,Alen Amedovski,-520.0,410.0
2022-09-17,Marc-Andre Barriault,Anthony Hernandez,185.0,-215.0
2022-09-17,Gillian Robertson,Mariya Agapova,-155.0,135.0
2022-09-17,Chidi Njokuani,Gregory Rodrigues,-130.0,110.0
2022-09-17,Denise Gomes,Loma Lookboonmee,170.0,-200.0
2022-09-17,Trevin Giles,Louis Cosce,-205.0,175.0
2022-09-17,Andre Fili,Bill Algeo,-135.0,115.0
2022-09-17,Cory Sandhagen,Song Yadong,-205.0,175.0
2022-10-01,Randy Brown,Francisco Trinaldo,-325.0,270.0
2022-10-01,Raoni Barcelos,Trevin Jones,-260.0,220.0
2022-10-01,Brendan Allen,Krzysztof Jotko,105.0,-125.0
2022-10-01,Ilir Latifi,Aleksei Oleinik,-195.0,165.0
2022-10-01,Yan Xiaonan,Mackenzie Dern,220.0,-260.0
2022-10-01,Chelsea Chandler,Julija Stoliarenko,105.0,-125.0
2022-10-15,Alexa Grasso,Viviane Araujo,-210.0,180.0
2022-10-15,Dusko Todorovic,Jordan Wright,-225.0,190.0
2022-10-15,Alonzo Menifield,Misha Cirkunov,-190.0,160.0
2022-10-15,Jacob Malkoun,Nick Maximov,120.0,-140.0
2022-10-15,CJ Vergara,Tatsuro Taira,230.0,-275.0
2022-10-15,Pete Rodriguez,Mike Jackson,-675.0,500.0
2022-10-15,Jonathan Martinez,Cub Swanson,-225.0,190.0
2022-10-22,Volkan Oezdemir,Nikita Krylov,160.0,-190.0
2022-10-22,Belal Muhammad,Sean Brady,115.0,-135.0
2022-10-22,Armen Petrosyan,AJ Dobson,-215.0,185.0
2022-10-22,Makhmud Muradov,Caio Borralho,180.0,-210.0
2022-10-22,Gadzhi Omargadzhiev,Abubakar Nurmagomedov,120.0,-140.0
2022-10-22,Islam Makhachev,Charles Oliveira,-205.0,175.0
2022-10-22,Sean O'Malley,Petr Yan,240.0,-285.0
2022-10-22,Aljamain Sterling,TJ Dillashaw,-180.0,155.0
2022-10-22,Malcolm Gordon,Muhammad Mokaev,750.0,-1150.0
2022-10-22,Beneil Dariush,Mateusz Gamrot,210.0,-250.0
2022-10-22,Karol Rosa,Lina Lansberg,-425.0,340.0
2022-10-29,JunYong Park,Joseph Holmes,-200.0,170.0
2022-10-29,Roman Dolidze,Phil Hawes,155.0,-180.0
2022-10-29,Max Griffin,Tim Means,-190.0,160.0
2022-10-29,Cody Durden,Carlos Mota,135.0,-155.0
2022-10-29,Khalil Rountree Jr.,Dustin Jacoby,150.0,-175.0
2022-10-29,Josh Fremd,Tresean Gore,-155.0,135.0
2022-10-29,Arnold Allen,Calvin Kattar,-125.0,105.0
2022-10-29,Marcos Rogerio de Lima,Andrei Arlovski,-240.0,200.0
2022-10-29,Steve Garcia,Chase Hooper,265.0,-320.0
2022-11-05,Tagir Ulanbekov,Nate Maness,-245.0,205.0
2022-11-05,Amanda Lemos,Marina Rodriguez,205.0,-245.0
2022-11-05,Jake Hadley,Carlos Candelario,-265.0,225.0
2022-11-05,Miranda Maverick,Shanna Young,-850.0,600.0
2022-11-05,Daniel Rodriguez,Neil Magny,-105.0,-115.0
2022-11-05,Mario Bautista,Benito Lopez,-365.0,300.0
2022-11-12,Dominick Reyes,Ryan Spann,-195.0,165.0
2022-11-12,Chris Gutierrez,Frankie Edgar,-250.0,210.0
2022-11-12,Alex Pereira,Israel Adesanya,180.0,-210.0
2022-11-12,Nicolae Negumereanu,Carlos Ulberg,115.0,-135.0
2022-11-12,Dan Hooker,Claudio Puelles,-155.0,135.0
2022-11-12,Erin Blanchfield,Molly McCann,-425.0,340.0
2022-11-12,Montel Jackson,Julio Arce,-200.0,170.0
2022-11-12,Karolina Kowalkiewicz,Silvana Gomez Juarez,-110.0,-110.0
2022-11-12,Renato Moicano,Brad Riddell,-125.0,105.0
2022-11-19,Andre Fialho,Muslim Salikhov,-105.0,-115.0
2022-11-19,Ricky Turcios,Kevin Natividad,-195.0,165.0
2022-11-19,Jack Della Maddalena,Danny Roberts,-700.0,510.0
2022-11-19,Vince Morales,Miles Johns,150.0,-175.0
2022-11-19,Charles Johnson,Zhalgas Zhumagulov,-165.0,140.0
2022-11-19,Natalia Silva,Tereza Bleda,-165.0,140.0
2022-11-19,Ion Cutelaba,Kennedy Nzechukwu,165.0,-195.0
2022-12-03,Matt Schnell,Matheus Nicolau,320.0,-390.0
2022-12-03,Stephen Thompson,Kevin Holland,145.0,-170.0
2022-12-03,Jack Hermansson,Roman Dolidze,-225.0,190.0
2022-12-03,Kyle Daukaus,Eryk Anders,-230.0,195.0
2022-12-03,Rafael Dos Anjos,Bryan Barberena,-425.0,340.0
2022-12-03,Angela Hill,Emily Ducote,110.0,-130.0
2022-12-03,Sergei Pavlovich,Tai Tuivasa,-180.0,155.0
2022-12-10,Dricus Du Plessis,Darren Till,-195.0,165.0
2022-12-10,Dalcha Lungiambula,Edmen Shahbazyan,260.0,-315.0
2022-12-10,Cameron Saaiman,Steven Koslow,-285.0,240.0
2022-12-10,Paddy Pimblett,Jared Gordon,-260.0,220.0
2022-12-10,Alex Morono,Santiago Ponzinibbio,135.0,-155.0
2022-12-10,Raul Rosas Jr.,Jay Perrin,-280.0,235.0
2022-12-10,Chris Daukaus,Jairzinho Rozenstruik,140.0,-165.0
2022-12-10,Joaquin Buckley,Chris Curtis,-170.0,145.0
2022-12-17,David Dvorak,Manel Kape,175.0,-205.0
2022-12-17,Jake Matthews,Matthew Semelsberger,-305.0,255.0
2022-12-17,Sean Strickland,Jared Cannonier,-105.0,-115.0
2022-12-17,Arman Tsarukyan,Damir Ismagulov,-200.0,170.0
2022-12-17,Cody Brundage,Michal Oleksiejczuk,205.0,-245.0
2022-12-17,Said Nurmagomedov,Saidyokub Kakhramonov,-110.0,-110.0
2022-12-17,Amir Albazi,Alessandro Costa,-425.0,340.0
2023-01-14,Ketlen Vieira,Raquel Pennington,-150.0,130.0
2023-01-14,Raoni Barcelos,Umar Nurmagomedov,700.0,-1050.0
2023-01-14,Charles Johnson,Jimmy Flick,-360.0,295.0
2023-01-14,Nassourdine Imavov,Sean Strickland,-135.0,115.0
2023-01-14,Javid Basharat,Mateus Mendonca,-390.0,320.0
2023-01-14,Roman Kopylov,Punahele Soriano,120.0,-140.0
2023-01-14,Claudio Ribeiro,Abdul Razak Alhassan,-105.0,-115.0
2023-01-14,Carlos Hernandez,Allan Nascimento,270.0,-325.0
2023-01-21,Jéssica Andrade,Lauren Murphy,-490.0,390.0
2023-01-21,Johnny Walker,Paul Craig,-190.0,160.0
2023-01-21,Melquizael Costa,Thiago Moises,300.0,-365.0
2023-01-21,Gregory Rodrigues,Brunno Ferreira,-305.0,255.0
2023-01-21,Glover Teixeira,Jamahal Hill,125.0,-145.0
2023-01-21,Ihor Potieria,Mauricio Rua,-195.0,165.0
2023-01-21,Nicolas Dalby,Warlley Alves,110.0,-130.0
2023-01-21,Gilbert Burns,Neil Magny,-490.0,390.0
2023-01-21,Gabriel Bonfim,Mounir Lazzez,-175.0,150.0
2023-01-21,Saimon Oliveira,Daniel Marcos,-140.0,120.0
2023-02-04,Adam Fugitt,Yusaku Kinoshita,285.0,-345.0
2023-02-04,Da Woon Jung,Devin Clark,-275.0,230.0
2023-02-04,Derrick Lewis,Serghei Spivac,255.0,-305.0
2023-02-04,Jesus Aguilar,Tatsuro Taira,800.0,-1250.0
2023-02-04,Marcin Tybura,Blagoy Ivanov,-145.0,125.0
2023-02-04,HyunSung Park,SeungGuk Choi,-215.0,185.0
2023-02-04,Denis Tiuliulin,JunYong Park,170.0,-200.0
2023-02-11,Alexander Volkanovski,Islam Makhachev,300.0,-365.0
2023-02-11,Josh Emmett,Yair Rodriguez,155.0,-180.0
